代码	名称	公告时间	类型	公告内容
300241	瑞丰光电	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约2900万元至4300万元，同比上升163.00%至194.00%，每股收益约0.04元至0.06元，扣非净利润约1900万元至2800万元，同比上升127.00%至140.00%
300242	佳云科技	2025-01-24	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-1.8亿元至-9000万元，扣非净利润约-1.9亿元至-1亿元
300243	瑞丰高材	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约2100万元至2900万元，同比下降66.00%至75.38%，扣非净利润约1733万元至2533万元，同比下降69.06%至78.83%
300244	迪安诊断	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-3.7亿元至-2.7亿元，扣非净利润约-4亿元至-3亿元
300249	依米康	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-8000万元至-4000万元，同比上升63.04%至81.52%，扣非净利润约-8500万元至-4500万元，同比上升48.85%至72.92%
300252	金信诺	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约0.00元至3000万元，同比上升100.00%至109.19%，扣非净利润约-6000万元至-4000万元，同比上升82.51%至88.34%
300254	仟源医药	2025-01-24	业绩预告	预计2024年1-12月业绩预增，归属净利润约4000万元至5200万元，同比上升58.76%至106.39%，扣非净利润约2200万元至3400万元，同比上升215.74%至278.88%
300255	常山药业	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.8亿元至-1.2亿元，扣非净利润约-2.2亿元至-1.6亿元
300266	兴源环境	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-3.3亿元至-2.8亿元，同比上升66.66%至71.71%，扣非净利润约-4.05亿元至-3.55亿元，同比上升59.06%至64.12%
300268	*ST佳沃	2025-01-24	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-12.5亿元至-7.5亿元，营业收入约31亿元至38亿元，扣非净利润约-12.7亿元至-7.7亿元
300271	华宇软件	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-5.5亿元至-4.5亿元，营业收入约16亿元至17亿元，扣非净利润约-5.55亿元至-4.55亿元，同比上升57.00%至65.00%
300287	飞利信	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.8亿元至-1.5亿元，营业收入约5.7亿元至7亿元，扣非净利润约-1.9亿元至-1.4亿元
300288	朗玛信息	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-5.251亿元至-5.051亿元，同比下降752.14%至777.96%，扣非净利润约-5.266亿元至-5.066亿元，同比下降783.29%至810.27%
300291	百纳千成	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-3.9亿元至-2.6亿元，扣非净利润约-4.2亿元至-2.9亿元
300299	富春股份	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.4亿元至-9000万元，每股收益约-0.2元至-0.13元，扣非净利润约-1.43亿元至-9200万元
300302	同有科技	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-3.5亿元至-2.1亿元，扣非净利润约-3.5亿元至-2.1亿元
300308	中际旭创	2025-01-24	业绩预告	预计2024年1-12月业绩预增，归属净利润约46亿元至58亿元，同比上升111.64%至166.85%，净利润约47亿元至60亿元，同比上升112.90%至171.78%，扣非净利润约45亿元至57亿元，同比上升111.90%至168.40%
300321	同大股份	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约1000万元至1200万元，同比上升226.18%至251.42%，扣非净利润约720万元至920万元，同比上升128.27%至136.12%
300331	苏大维格	2025-01-24	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-6000万元至-4000万元，扣非净利润约-9800万元至-7200万元
300347	泰格医药	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约3.8亿元至5.7亿元，同比下降72.00%至81.00%，营业收入约60亿元至70亿元，同比下降5.00%至19.00%，每股收益约0.96元至1.16元，扣非净利润约8.3亿元至10亿元，同比下降32.00%至44.00%
300350	华鹏飞	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约1400万元至2100万元，同比下降78.74%至85.83%，扣非净利润约-2900万元至-2000万元
300355	蒙草生态	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约2700万元至4050万元，同比下降83.74%至89.16%，扣非净利润约-4000万元至-2000万元
300359	全通教育	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.05亿元至-8200万元，扣非净利润约-1.09亿元至-8600万元
300364	中文在线	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-2.6亿元至-2.1亿元，同比下降335.00%至391.00%，扣非净利润约-2.87亿元至-2.37亿元，同比下降518.00%至649.00%
300365	恒华科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.6亿元至-1.1亿元，扣非净利润约-1.65亿元至-1.14亿元
300380	安硕信息	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约1100万元至1650万元，扣非净利润约350万元至900万元
300382	斯莱克	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.484亿元至-1.162亿元，同比下降190.00%至215.00%，扣非净利润约-1.654亿元至-1.331亿元，同比下降213.00%至240.00%
300391	长药控股	2025-01-24	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-7.5亿元至-5亿元，营业收入约1.1亿元至1.5亿元，扣非净利润约-7.2亿元至-4.8亿元
300405	科隆股份	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-5400万元至-2700万元，扣非净利润约-7188万元至-4488万元
300417	南华仪器	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约1150万元至1500万元，营业收入约1.13亿元至1.25亿元，扣非净利润约-1850万元至-1500万元
300422	博世科	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-9亿元至-7亿元，扣非净利润约-9.6亿元至-7.6亿元
300424	航新科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-9700万元至-7500万元，扣非净利润约-1.204亿元至-9300万元
300440	运达科技	2025-01-24	业绩预告	预计2024年1-12月业绩略减，归属净利润约4844万元至6781万元，同比下降30.00%至50.00%，扣非净利润约3724万元至4841万元，同比上升0.00%至30.00%
300443	金雷股份	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约1.7亿元至2.4亿元，同比下降41.72%至58.72%，扣非净利润约1.598亿元至2.298亿元，同比下降41.48%至59.31%
300463	迈克生物	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约1.2亿元至1.8亿元，同比下降42.42%至61.61%，扣非净利润约1.18亿元至1.77亿元，同比下降43.93%至62.62%
300466	赛摩智能	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-8800万元至-7200万元，扣非净利润约-9700万元至-8100万元
300471	厚普股份	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-9500万元至-7300万元，扣非净利润约-9200万元至-7000万元
300473	德尔股份	2025-01-24	业绩预告	预计2024年1-12月业绩预增，归属净利润约2800万元至4000万元，同比上升117.36%至210.52%，扣非净利润约1750万元至2600万元，同比上升1012.40%至1552.71%
300477	合纵科技	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-6.288亿元至-4.29亿元，扣非净利润约-6.397亿元至-4.399亿元
300479	神思电子	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约1200万元至1560万元，扣非净利润约350万元至710万元
300480	光力科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.1亿元至-8500万元，扣非净利润约-1.17亿元至-9200万元
300485	赛升药业	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-8876万元至-5917万元，营业收入约3.958亿元至4.375亿元，扣非净利润约1156万元至1734万元
300489	光智科技	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约950万元至1420万元，扣非净利润约-3500万元至-3000万元
300494	盛天网络	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-2.8亿元至-1.9亿元，扣非净利润约-2.916亿元至-2.016亿元
300497	富祥药业	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-2.8亿元至-2.2亿元，营业收入约10.5亿元至13亿元，扣非净利润约-3.2亿元至-2.6亿元
300512	中亚股份	2025-01-24	业绩预告	预计2024年1-12月业绩略减，归属净利润约2200万元至3000万元，同比下降26.96%至46.43%，扣非净利润约1100万元至1900万元，同比下降30.78%至59.92%
300516	久之洋	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约2488万元至3317万元，同比下降60.00%至70.00%，扣非净利润约1991万元至2787万元，同比下降65.00%至75.00%
300521	爱司凯	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-300万元至-150万元，营业收入约1.8亿元至2亿元，同比上升13.00%至26.00%，扣非净利润约-500万元至-250万元
300536	*ST农尚	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-1.05亿元至-8500万元，营业收入约1.48亿元至2.06亿元，扣非净利润约-1亿元至-8000万元
300543	朗科智能	2025-01-24	业绩预告	预计2024年1-12月业绩预增，归属净利润约5000万元至7000万元，同比上升24.94%至74.92%，扣非净利润约4490万元至6490万元，同比上升26.07%至82.22%
300546	雄帝科技	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约2200万元至3200万元，扣非净利润约1307万元至2307万元
300549	优德精密	2025-01-24	业绩预告	预计2024年1-12月业绩略减，归属净利润约1350万元至1550万元，同比下降10.58%至22.12%，扣非净利润约850万元至1050万元，同比下降11.32%至28.21%
300551	古鳌科技	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-3.6亿元至-2.1亿元，营业收入约2.4亿元至3.12亿元，扣非净利润约-3.6亿元至-2.1亿元
300554	三超新材	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.599亿元至-1.158亿元，扣非净利润约-1.635亿元至-1.194亿元
300556	丝路视觉	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-3.698亿元至-2.894亿元，扣非净利润约-3.826亿元至-2.994亿元
300561	汇金科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1980万元至-1450万元，扣非净利润约-1930万元至-1400万元
300569	天能重工	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-3.3亿元至-2.15亿元，扣非净利润约-3.3亿元至-2.15亿元
300578	会畅通讯	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约2500万元至3750万元，扣非净利润约400万元至600万元
300586	美联新材	2025-01-24	业绩预告	预计2024年1-12月业绩预减，归属净利润约3500万元至5200万元，同比下降55.00%至70.00%，扣非净利润约2900万元至4300万元，同比下降57.00%至71.00%
300587	天铁科技	2025-01-24	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约1100万元至1500万元，扣非净利润约-4147万元至-3747万元
300594	朗进科技	2025-01-24	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-8000万元至-4500万元，营业收入约8亿元至10亿元，扣非净利润约-8200万元至-4700万元
300595	欧普康视	2025-01-24	业绩预告	预计2024年1-12月业绩略减，归属净利润约5.533亿元至6.199亿元，同比下降7.00%至17.00%，扣非净利润约4.75亿元至5.323亿元，同比下降7.00%至17.00%
300598	诚迈科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.5亿元至-7500万元，同比下降139.88%至179.77%，扣非净利润约-1.6亿元至-9000万元，同比上升23.00%至56.68%
300603	立昂技术	2025-01-24	业绩预告	预计2024年1-12月业绩预增，归属净利润约1500万元至2250万元，同比上升101.30%至201.95%，扣非净利润约-5500万元至-3750万元
300605	恒锋信息	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.4亿元至-7000万元，扣非净利润约-1.45亿元至-7500万元
300606	金太阳	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-2200万元至-1550万元，同比下降129.62%至142.04%，扣非净利润约-2400万元至-1750万元，同比下降134.20%至146.90%
300608	思特奇	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-6500万元至-4500万元，扣非净利润约-6800万元至-4800万元
300609	汇纳科技	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-3000万元至-2000万元，营业收入约3.4亿元至4.2亿元，扣非净利润约-3400万元至-2400万元
300612	宣亚国际	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-4500万元至-3000万元，扣非净利润约-4500万元至-3000万元
300624	万兴科技	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.8亿元至-1.4亿元，扣非净利润约-1.8亿元至-1.4亿元
300626	华瑞股份	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1000万元至-500万元，扣非净利润约-1142万元至-642万元
300637	扬帆新材	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-5000万元至-4000万元，营业收入约7.2亿元至7.4亿元，扣非净利润约-5500万元至-4500万元
300639	凯普生物	2025-01-24	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-6.8亿元至-4.8亿元，扣非净利润约-6.893亿元至-4.893亿元
300648	星云股份	2025-01-24	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.05亿元至-8000万元，扣非净利润约-1.2亿元至-9000万元
