"编码","题材","分类","子类","代码","名称","理由","备注"
"9010317","化工","钛","钛白粉","600727","鲁北化工","设计产能A股第三，为26万吨/年              ","石膏制硫酸联产水泥技术国际领先水平             "
"9010317","化工","钛","钛白粉","000629","钒钛股份","设计产能A股第四，为29.5万吨/年            ","世界主要的钒制品供应商，中国主要的钛原料供应商。钒电池有望成"
"9010317","化工","钛","钛白粉","603826","坤彩科技","设计产能A股第五，为20万吨/年              ","珠光材料龙头企业，采用全球首套萃取法钛白粉工艺向上游延伸产业"
"9010317","化工","钛","钛白粉","000545","金浦钛业","设计产能A股第六，为16.65万吨/年           ","国内大型硫酸法钛白粉生产企业和行业骨干企业         "
"9010317","化工","钛","钛白粉","300891","惠云钛业"," 设计产能A股第七，为11万吨/年             ","从事钛白粉产品的研产销                   "
"9010317","化工","钛","钛白粉","002136","安纳达"," 设计产能A股第八，为8万吨/年              ","国内较早的钛白粉生产企业之一                "
"9010317","化工","钛","钛矿","000629","钒钛股份","产能A股第一，150万吨/年                ","世界主要的钒制品供应商，中国主要的钛原料供应商。钒电池有望成"
"9010317","化工","钛","钛矿","002601","龙佰集团","产能A股第二，100万吨/年                ","我国最大钛白粉生产企业，拥有钛产业的完整产业链，成本平均领先"
"9010317","化工","钛","钛矿","002978","安宁股份","产能A股第三，53万吨/年                 ","主营铁矿石的开采、洗选、销售                "
"9010317","化工","盐","纯碱","600328","中盐化工","产能A股第一，为390万吨/年               ","拥有世界最大的金属钠生产基地，技术领先的纯碱生产企业    "
"9010317","化工","盐","纯碱","600409","三友化工","产能A股第二，为340万吨/年               ","公司是国内知名的纯碱粘胶双龙头企业。            "
"9010317","化工","盐","纯碱","000822","山东海化","产能A股第三，为280万吨/年               ","国内目前最大的海洋化工产品生产和出口创汇基地        "
"9010317","化工","盐","纯碱","000683","远兴能源","产能A股第四，为180万吨/年               ","国内最大的以天然碱法制纯碱和小苏打的生产企业，拥有纯碱产能1"
"9010317","化工","盐","纯碱","600586","金晶科技","产能A股第五，为150万吨/年               ","产业链布局筑发展基础，TCO玻璃迎成长机遇         "
"9010317","化工","盐","纯碱","603077","和邦生物","产能A股第六，为120万吨/年               ","从事化工制造及盐矿、磷矿的开发，产品有纯碱、氯化铵、草甘膦 "
"9010317","化工","盐","纯碱","000707","双环科技","产能A股第七，为110万吨/年
              ","水采矿区，储量规模大，原盐品位高，为纯碱生产提供优质资源  "
"9010317","化工","盐","纯碱","600929","雪天盐业","产能A股第八，为70万吨/年
               ","我国盐行业龙头之一，主要产品为包含食盐、工业盐及畜牧盐等的各"
"9010317","化工","盐","纯碱","603299","苏盐井神","产能A股第九，为60万吨/年                ","江苏省内主要食用盐生产基地                 "
"9010317","化工","盐","纯碱","002539","云图控股","产能A股第九，为60万吨/年                ","中国复肥行业唯一全线产品供应企业              "
"9010317","化工","盐","烧碱","002092","ST中泰","产能A股第一，为146万吨                 ","拥有氯碱化工、纺织工业与供应链贸易三大业务的新疆国资控股企业"
"9010317","化工","盐","烧碱","600618","氯碱化工","产能A股第二，为102万吨                 ","综合实力列全国氯碱行业之首                 "
"9010317","化工","盐","烧碱","600075","新疆天业","产能A股第三，为97万吨                  ","新疆兵团首家上市公司，树脂生产技术、节水滴灌技术优势明显  "
"9010317","化工","盐","烧碱","601568","北元集团","产能A股第四，为80万吨                  ","中国化工企业500强，国务院国企改革“双百企业”      "
"9010317","化工","盐","烧碱","601678","滨化股份","产能A股第五，为74.46万吨               ","烧碱和环氧丙烷双轮驱动，烧碱产能A股第三，环氧丙烷产能A股第"
"9010317","化工","盐","烧碱","600295","鄂尔多斯","产能A股第六，为70万吨                  ","通过了欧盟环保认定的硅铁生产企业，未来将成为世界级硅合金之都"
"9010317","化工","盐","烧碱","600409","三友化工","产能A股第七，为53万吨                  ","公司是国内知名的纯碱粘胶双龙头企业。            "
"9010317","化工","盐","烧碱","002386","天原股份","产能A股第八，为48万吨                  ","公司已成为氯碱行业产品最为齐全的企业之一          "
"9010317","化工","盐","烧碱","600935","华塑股份","产能A股第九，为45.55万吨               ","公司是长三角地区大型氯碱化工企业              "
"9010317","化工","盐","烧碱","000818","航锦科技","产能A股第十，为39万吨                  ","主营氯碱化工和军工电子两大产业               "
"9010317","化工","盐","烧碱","603213","镇洋发展","产能A股第十二，为35万吨                 ","聚焦氯碱协同发展，拓展下游扬帆起航。            "
"9010317","化工","盐","烧碱","002748","ST世龙","产能A股第十三，为30万吨                 ","国内AC发泡剂和氯化亚砜的主要生产商，在国内具有较高的市场占"
"9010317","化工","盐","烧碱","000635","英力特","产能A股第十四，为22万吨                 ","国家能源投资集团旗下，主营电石及其系列延伸产品，包括PVC、"
"9010317","化工","盐","烧碱","000698","沈阳化工","产能A股第十五，为20万吨                 ","实控人国务院国资委，主要从事氯碱、石油、聚醚多元醇等化工产品"
"9010317","化工","盐","烧碱","600230","沧州大化","产能A股第十六，为16万吨                 ","首家规模生产 TDI 的公司，TDI 产业链完整      "
"9010317","化工","盐","烧碱","000510","新金路","公司碱产品营收7.71亿                  ","“金路”牌PVC为大商所PVC期货指定交割品牌，公司拟收购天"
"9010317","化工","盐","TDI","600309","万华化学","TDI（甲苯二异氰酸酯）产能A股第一，为65万吨      ","聚氨酯龙头再迎新一轮成长，打造新材料平台型企业。      "
"9010317","化工","盐","TDI","600230","沧州大化","TDI（甲苯二异氰酸酯）产能A股第二，26.5万吨     ","首家规模生产 TDI 的公司，TDI 产业链完整      "
"9010317","化工","煤","电石","002092","ST中泰","权益产能A股第一，256万吨                ","拥有氯碱化工、纺织工业与供应链贸易三大业务的新疆国资控股企业"
"9010317","化工","煤","电石","600075","新疆天业","权益产能A股第二，134万吨                ","新疆兵团首家上市公司，树脂生产技术、节水滴灌技术优势明显  "
"9010317","化工","煤","电石","600295","鄂尔多斯","权益产能A股第三，125万吨                ","通过了欧盟环保认定的硅铁生产企业，未来将成为世界级硅合金之都"
"9010317","化工","煤","电石","601216","君正集团","权益产能A股第四，115万吨                ","内蒙古地区氯碱化工行业龙头，参股余额宝发行方天弘基金    "
"9010317","化工","煤","电石","000422","湖北宜化","权益产能A股第五，105万吨                ","公司的磷酸二铵、气头尿素的市场竞争力行业领先        "
"9010317","化工","煤","电石","601568","北元集团","权益产能A股第六，50万吨                 ","中国化工企业500强，国务院国企改革“双百企业”      "
"9010317","化工","煤","电石","000635","英力特","权益产能A股第七，30万吨                 ","国家能源投资集团旗下，主营电石及其系列延伸产品，包括PVC、"
"9010317","化工","煤","甲醇","600188","兖矿能源","产能A股第一，401万吨                  ","公司兖煤澳洲业务或将受益于紧平衡格局下带来的高煤价。煤炭供需"
"9010317","化工","煤","甲醇","600803","新奥股份","产能A股第二，105万吨                  ","国内稀缺的天然气上下游一体化龙头              "
