"编码","题材","分类","子类","代码","名称","理由","备注"
"9011211","中药","中药种植","","600080","金花股份","公司拥有人工虎骨产业化生产基地               ","骨科中药领域领先企业，公司产品金天格胶囊是国家一类新药，已成"
"9011211","中药","中药创新药","","600557","康缘药业","中药创新药第一。公司自研独家中药产品数量为43个，仅次历史积","是拥有独家创新品种最多、独家医保品种最多、独家基药品种最多的"
"9011211","中药","中药创新药","","600535","天士力","中药创新药第二。全球拥有20余家科研中心和11个生产基地，形","中药现代化领军企业，覆盖心脑血管、抗肿瘤等领域，形成现代中药"
"9011211","中药","中药创新药","","002603","以岭药业","中药创新药第三。，形成“理论+临床+新药+实验+循证”良性循","中药创新领军企业；公司抗疫明星产品连花清瘟，后疫情时代品牌价"
"9011211","中药","中药创新药","","002873","新天药业","中药创新药第四。不拘泥于中药身份，以临床一线疗法为对照，注重","专注于中成药新药，聚焦妇科、泌尿系统等专科领域，妇科类产品是"
"9011211","中药","中药创新药","","603567","珍宝岛","中药创新药第五。持续搭建中药全产业链平台，创新药领域初见成效","公司是高端中药制剂产品领先企业，拥有多款在研中药、化药创新药"
"9011211","中药","中药创新药","","601607","上海医药","中药创新药第六。上海医药医药商业和工业持续增长，重点布局创新","国内第二大全国性医药流通企业和最大的进口药平台，覆盖超过31"
"9011211","中药","中药创新药","","300181","佐力药业","中药创新药第七。深耕乌灵系列创新中药，渠道拓展持久续航。  ","乌灵系列、百令片、配方颗粒多品种驱动，业绩持续高增长    "
"9011211","中药","中药创新药","","002198","嘉应制药","中药创新药第八。拥有多种类的中成药产品           ","主导产品双料喉风散、重感灵片均为国家中药保护品种      "
"9011211","中药","中药创新药","","300878","维康药业","中药创新药黄甲软肝颗粒用于治疗慢性乙型病毒性肝炎肝纤维化  ","曾获“国家知识产权优势企业”荣誉              "
"9011211","中药","中药百年老字号","","600771","广誉远","广誉远始创于明嘉靖二十年（公元1541年），距今已有近500","中华老字号中医药企业                    "
"9011211","中药","中药百年老字号","","000989","ST九芝","“劳九芝堂药铺”起源于清顺治七年（公元1650年），被列入国","传承百年湘牌中华老字号，拥有传统中药类“九芝堂”牌系列产品、"
"9011211","中药","中药百年老字号","","600085","同仁堂","同仁堂品牌于 1669 年（清康熙八年）在北京由乐显扬创立，","300年中华老字号，安宫牛黄丸放量，销售体系改革添活力，值得"
"9011211","中药","中药百年老字号","","600422","昆药集团","昆明中药厂肇启于明太祖洪武十四年（1381 年）， 正式开工","手握“昆中药”六百四十年老字号，产品基础扎实，华润三九入主，"
"9011211","中药","中药百年老字号","","000538","云南白药","云南白药成立于1902年。彝族名医曲焕章先生集中华传统医学与","中药第一民族品牌，国产牙膏第一品牌             "
"9011211","中药","中药百年老字号","","600436","片仔癀","“片仔癀系列”三大核心竞争力分别为具有460年历史（历史最久","片仔癀被国内外中药界誉为“国宝名药”，入选“中华老字号”  "
"9011211","中药","中药百年老字号","","600329","达仁堂","“乐家老铺”于1723年承办御药，距今已有三百年历史。达仁堂","三百年历史传统重要重组完成破局重生，三核九翼”战略布局，速效"
"9011211","中药","中药驰名药品","","600976","健民集团","龙牡壮骨颗粒。                       ","打造儿药优势品种，体培牛黄有望持续贡献收益。        "
"9011211","中药","中药驰名药品","","600572","康恩贝","康恩贝牌肠炎宁。                      ","OTC及处方药齐头并进，打造“浙江中医药健康产业主平台”，已"
"9011211","中药","中药驰名药品","","000999","华润三九","999感冒灵、三九胃泰、999皮炎平。           ","已成为国内OTC领域品牌+渠道的龙头企业，不仅拥有较高的品牌"
"9011211","中药","中药驰名药品","","002275","桂林三金","西瓜霜。                          ","代表产品桂林西瓜霜、西瓜霜润喉片、三金片中国名牌产品    "
"9011211","中药","中药驰名药品","","002603","以岭药业","连花清瘟。                         ","中药创新领军企业；公司抗疫明星产品连花清瘟，后疫情时代品牌价"
"9011211","中药","中药驰名药品","","603439","贵州三力","开喉剑喷雾剂。                       ","呼吸系统疾病中成药市场将恢复并增长；儿科用药市场即将迎来新空"
"9011211","中药","中药驰名药品","","000538","云南白药","云安白药、藿香正气水。                   ","中药第一民族品牌，国产牙膏第一品牌             "
"9011211","中药","中药驰名药品","","600566","济川药业","蒲地蓝口服、小儿豉翘清热颗粒。               ","小儿豉翘清热颗粒                      "
"9011211","中药","中药驰名药品","","600436","片仔癀","片仔癀。                          ","片仔癀被国内外中药界誉为“国宝名药”，入选“中华老字号”  "
"9011211","中药","中药驰名药品","","300147","香雪制药","抗病毒口服液。                       ","以中药制造为主营业务，集现代中药及中药饮片的研发、生产与销售"
"9011211","中药","中药驰名药品","","600750","江中药业","健胃消食片。                        ","主营非处方药、保健品的江西省中药龙头企业          "
"9011211","中药","中药驰名药品","","002737","葵花药业","小儿肺热咳喘颗粒、小儿柴桂退热颗粒。            ","儿童药产品在儿药行业领域领军，实行“小葵花”儿童药+“葵花”"
"9011211","中药","中药驰名药品","","600479","千金药业","妇科千金片。                        ","全国中成药工业重点企业50强，主要产品妇科千金片是国家基本药"
"9011211","中药","中药驰名药品","","600085","同仁堂","六味地黄丸、安宫牛黄丸。                  ","300年中华老字号，安宫牛黄丸放量，销售体系改革添活力，值得"
"9011211","中药","中药驰名药品","","300026","红日药业","血必净注射液。                       ","最早的中药配方颗粒国家试点企业之一，同时也涉及医疗器械、成品"
"9011211","中药","中药驰名药品","","002412","汉森制药","四磨口服糖。                        ","形成了以消化系统用药、心脑血管用药为一体的产品体系     "
"9011211","中药","中药驰名药品","","000650","仁和药业","仁和可立克。                        ","国内知名OTC药品制造商，研发“肾宝”“妇炎洁”等知名产品 "
"9011211","中药","中药驰名药品","","002424","ST百灵","咳速停糖浆、维C银翘片。                  ","国内苗药龙头                        "
